species	species_row	display_name	scientific_name	assembly	assembly_accession	source_database	release	matrix_row	matrix_column	cluster_column	cluster_family	cluster	cluster_name	hox_number	hox_slot	hox_slot_label	slot	gene_symbol	gene_id	gene_version	gene_stable_id_version	gene_source	gene_biotype	seqname	gene_start	gene_end	strand	transcript_id	transcript_version	transcript_stable_id_version	transcript_name	transcript_source	transcript_biotype	transcript_start	transcript_end	transcript_span_bp	protein_id	protein_version	protein_stable_id_version	cds_piece_count	cds_length_bp	initiation_codon_center	coding_midpoint	stop_codon_center	genomic_x_start	genomic_x_middle	genomic_x_end	x	initiation_anchor_source	stop_anchor_source	initiation_anchor_fallback	stop_anchor_fallback	any_anchor_fallback	coding_transcript_candidate_count	protein_coding_transcript_count	eligible_safe_protein_coding_transcript_count	curated_transcript_exclusion_applied	unsafe_merged_transcript_exclusion_applied	excluded_transcript_count	excluded_transcript_ids	excluded_protein_ids	excluded_transcript_assessments	excluded_transcript_reason	selected_is_ensembl_canonical	transcript_selection_rule	codon_anchor_rule	midpoint_rule	mapping_method	mapping_note	xref_conflict_flag	xref_conflict_note	source_url	source_file	source_sha256
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	A	A	A	AB	AB	10	6	Hox10	Hox10	hoxa10b	ENSDARG00000031337	5	ENSDARG00000031337.5	ensembl_havana	protein_coding	16	20910186	20913003	+	ENSDART00000046766	5	ENSDART00000046766.5	hoxa10b-201	ensembl_havana	protein_coding	20910186	20913003	2818	ENSDARP00000046765	4	ENSDARP00000046765.4	2	990	20910225	20911304.5	20912384	20910225	20911304.5	20912384	20911304.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	A	A	A	AB	AB	9	7	Hox9	Hox9	hoxa9b	ENSDARG00000056819	5	ENSDARG00000056819.5	ensembl_havana	protein_coding	16	20915319	20917584	+	ENSDART00000079383	5	ENSDART00000079383.5	hoxa9b-201	ensembl_havana	protein_coding	20915319	20917584	2266	ENSDARP00000073839	4	ENSDARP00000073839.4	2	759	20915442	20916207	20916972	20915442	20916207	20916972	20916207	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	A	A	A	AB	AB	2	14	Hox2	Hox2	hoxa2b	ENSDARG00000023031	7	ENSDARG00000023031.7	ensembl_havana	protein_coding	16	20926673	20929183	+	ENSDART00000009827	7	ENSDART00000009827.7	hoxa2b-201	ensembl_havana	protein_coding	20926673	20929183	2511	ENSDARP00000023072	6	ENSDARP00000023072.6	2	1089	20927127	20927970	20928813	20927127	20927970	20928813	20927970	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	B	B	B	BB	BB	8	8	Hox8	Hox8	hoxb8b	ENSDARG00000054025	7	ENSDARG00000054025.7	ensembl_havana	protein_coding	12	27117609	27120171	+	ENSDART00000076154	7	ENSDART00000076154.7	hoxb8b-201	ensembl_havana	protein_coding	27117609	27120171	2563	ENSDARP00000070632	5	ENSDARP00000070632.5	2	741	27117817	27118924.5	27120032	27117817	27118924.5	27120032	27118924.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	B	B	B	BB	BB	6	10	Hox6	Hox6	hoxb6b	ENSDARG00000026513	8	ENSDARG00000026513.8	ensembl_havana	protein_coding	12	27127139	27128768	+	ENSDART00000025966	7	ENSDART00000025966.7	hoxb6b-201	ensembl_havana	protein_coding	27127139	27128768	1630	ENSDARP00000010277	5	ENSDARP00000010277.5	2	672	27127185	27127739	27128293	27127185	27127739	27128293	27127739	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	B	B	B	BB	BB	5	11	Hox5	Hox5	hoxb5b	ENSDARG00000054030	5	ENSDARG00000054030.5	ensembl_havana	protein_coding	12	27129659	27131735	+	ENSDART00000076161	5	ENSDART00000076161.5	hoxb5b-201	ensembl_havana	protein_coding	27129659	27131735	2077	ENSDARP00000070639	4	ENSDARP00000070639.4	2	828	27129757	27130396.5	27131036	27129757	27130396.5	27131036	27130396.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	B	B	B	BB	BB	1	15	Hox1	Hox1	hoxb1b	ENSDARG00000054033	8	ENSDARG00000054033.8	ensembl_havana	protein_coding	12	27141140	27142834	+	ENSDART00000136415	3	ENSDART00000136415.3	hoxb1b-201	ensembl_havana	protein_coding	27141140	27142834	1695	ENSDARP00000122259	1	ENSDARP00000122259.1	2	687	27141749	27142137	27142525	27141749	27142137	27142525	27142137	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	C	C	C	CB	CB	13	3	Hox13	Hox13	hoxc13b	ENSDARG00000113877	1	ENSDARG00000113877.1	ensembl	protein_coding	11	2156430	2162821	+	ENSDART00000182896	1	ENSDART00000182896.1	hoxc13b-201	ensembl	protein_coding	2156430	2162821	6392	ENSDARP00000147440	1	ENSDARP00000147440.1	2	819	2156431	2157668.5	2158906	2156431	2157668.5	2158906	2157668.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	C	C	C	CB	CB	12	4	Hox12	Hox12	hoxc12b	ENSDARG00000103133	3	ENSDARG00000103133.3	ensembl	protein_coding	11	2172335	2175033	+	ENSDART00000170593	3	ENSDART00000170593.3	hoxc12b-201	ensembl	protein_coding	2172335	2175033	2699	ENSDARP00000132869	1	ENSDARP00000132869.1	2	849	2172336	2172897	2173458	2172336	2172897	2173458	2172897	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	C	C	C	CB	CB	11	5	Hox11	Hox11	hoxc11b	ENSDARG00000102631	3	ENSDARG00000102631.3	ensembl	protein_coding	11	2180072	2185174	+	ENSDART00000186854	1	ENSDART00000186854.1	hoxc11b-202	ensembl	protein_coding	2180072	2185174	5103	ENSDARP00000156809	1	ENSDARP00000156809.1	2	918	2180073	2180897.5	2181722	2180073	2180897.5	2181722	2180897.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	2	2	2	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
zebrafish	zebrafish_b	Zebrafish	Danio rerio	GRCz11	GCA_000002035.4	Ensembl	116	zebrafish_b	C	C	C	CB	CB	6	10	Hox6	Hox6	hoxc6b	ENSDARG00000101954	3	ENSDARG00000101954.3	ensembl	protein_coding	11	2198831	2204754	+	ENSDART00000160515	3	ENSDART00000160515.3	hoxc6b-201	ensembl	protein_coding	2198831	2204754	5924	ENSDARP00000134791	3	ENSDARP00000134791.3	2	639	2203083	2203617.5	2204152	2203083	2203617.5	2204152	2203617.5	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	3	3	3	FALSE	FALSE	0					FALSE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/danio_rerio/Danio_rerio.GRCz11.116.chr.gtf.gz	Danio_rerio.GRCz11.116.chr.gtf.gz	fdca8df68935081e947e970a0b782f03e326446dc833f4bcf960f8febef629b2
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	15	1	Hox15	Hox15	Hox15	BL12289		BL12289	Ensembl	protein_coding	Sc0000000	1807373	1809616	-	BL12289_cuf1		BL12289_cuf1		Ensembl	protein_coding	1807373	1809616	2244	BL12289_cuf1		BL12289_cuf1	2	864	1809148	1808501.5	1807855	1809148	1808501.5	1807855	1808501.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Terminal same-strand model; assigned Hox15 by physical order and the documented 15-gene Branchiostoma complement.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	14	2	Hox14	Hox14	Hox14	BL01409		BL01409	Ensembl	protein_coding	Sc0000000	1815964	1816977	-	BL01409_evm0		BL01409_evm0		Ensembl	protein_coding	1815964	1816977	1014	BL01409_evm0		BL01409_evm0	2	612	1816976	1816470.5	1815965	1816976	1816470.5	1815965	1816470.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model after the unannotated Hox13 position; assigned Hox14 by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	12	4	Hox12	Hox12	Hox12	BL14546		BL14546	Ensembl	protein_coding	Sc0000000	1879312	1925129	-	BL14546_evm1		BL14546_evm1		Ensembl	protein_coding	1879312	1925129	45818	BL14546_evm1		BL14546_evm1	2	159	1925126	1902219.5	1879313	1925126	1902219.5	1879313	1902219.5	terminal_CDS_positional_proxy	terminal_CDS_positional_proxy	TRUE	TRUE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	11	5	Hox11	Hox11	Hox11	BL11265		BL11265	Ensembl	protein_coding	Sc0000000	1930281	1933462	-	BL11265_evm0		BL11265_evm0		Ensembl	protein_coding	1930281	1933462	3182	BL11265_evm0		BL11265_evm0	2	791	1933461	1931871.5	1930282	1933461	1931871.5	1930282	1931871.5	explicit_start_codon	terminal_CDS_positional_proxy	FALSE	TRUE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	10	6	Hox10	Hox10	Hox10	BL01497		BL01497	Ensembl	protein_coding	Sc0000000	1940645	1941701	-	BL01497_evm0		BL01497_evm0		Ensembl	protein_coding	1940645	1941701	1057	BL01497_evm0		BL01497_evm0	2	681	1941700	1941173	1940646	1941700	1941173	1940646	1941173	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	9	7	Hox9	Hox9	Hox9	BL02690		BL02690	Ensembl	protein_coding	Sc0000000	1979963	1982042	-	BL02690_evm0		BL02690_evm0		Ensembl	protein_coding	1979963	1982042	2080	BL02690_evm0		BL02690_evm0	2	708	1982041	1981002.5	1979964	1982041	1981002.5	1979964	1981002.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	8	8	Hox8	Hox8	Hox8	BL01142		BL01142	Ensembl	protein_coding	Sc0000000	1999276	2001682	-	BL01142_evm0		BL01142_evm0		Ensembl	protein_coding	1999276	2001682	2407	BL01142_evm0		BL01142_evm0	2	618	2001681	2000479	1999277	2001681	2000479	1999277	2000479	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	7	9	Hox7	Hox7	Hox7	BL02747		BL02747	Ensembl	protein_coding	Sc0000000	2035776	2088188	-	BL02747_evm1		BL02747_evm1		Ensembl	protein_coding	2035776	2088188	52413	BL02747_evm1		BL02747_evm1	3	216	2088186	2061981.5	2035777	2088186	2061981.5	2035777	2061981.5	terminal_CDS_positional_proxy	terminal_CDS_positional_proxy	TRUE	TRUE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	6	10	Hox6	Hox6	Hox6	BL02721		BL02721	Ensembl	protein_coding	Sc0000000	2107271	2108002	-	BL02721_evm0		BL02721_evm0		Ensembl	protein_coding	2107271	2108002	732	BL02721_evm0		BL02721_evm0	1	729	2108001	2107636.5	2107272	2108001	2107636.5	2107272	2107636.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
amphioxus	amphioxus	Amphioxus	Branchiostoma lanceolatum	BraLan2	GCA_900088365.1	Ensembl Metazoa	63	amphioxus	A	A	ancestral	ancestral	ancestral	5	11	Hox5	Hox5	Hox5	BL22794		BL22794	Ensembl	protein_coding	Sc0000000	2145142	2147852	-	BL22794_evm0		BL22794_evm0		Ensembl	protein_coding	2145142	2147852	2711	BL22794_evm0		BL22794_evm0	3	708	2147851	2146497	2145143	2147851	2146497	2145143	2146497	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_collinear_order_on_BraLan2_Sc0000000	Same-strand model in the single BraLan2 Hox cluster; assigned by physical order.	FALSE		https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	Branchiostoma_lanceolatum.BraLan2.63.gtf.gz	b4c69024b22cb41469164515d58fb41a639bd9862b9eb32b39ef0c9a3a93978f
